Retention,FirstJob,Age,IndustryExperience,FlexibleWork,ExtrinsicReward,EducationLevel,PreConception,Internship,AdvancementOpportunities,JobSatisfaction
5.46,0,52,0,39.84,87010.56,3,0,0,3,7
6.37,0,47,1,32.33,70201.36,2,1,0,7,6
6.37,0,54,0,33.58,76159.44,4,1,0,4,6
6.37,0,32,0,61.2,82252.8,2,1,1,2,6
5.46,0,43,0,39.33,71029.98,2,1,0,2,5
6.37,0,51,1,31.85,75044.97,2,1,0,7,6
5.46,0,33,1,41.54,63331.88,2,1,1,7,5
5.46,0,37,0,47.25,73426.5,1,1,1,1,5
7.28,0,47,0,42.93,84743.82,4,1,0,4,7
5.46,0,28,1,50.4,65197.44,2,1,0,7,5
9.09,0,42,1,49.88,96787.15,4,1,0,9,9
4.55,0,56,0,33.0,77616.0,1,0,0,1,6
5.46,1,33,0,55.0,76230.0,1,1,1,1,5
3.64,0,47,0,33.92,66958.08,1,0,0,1,5
4.55,0,49,0,36.72,75569.76,4,0,0,4,6
8.18,0,41,1,47.79,90523.82,1,1,0,6,8
4.55,0,48,0,37.44,75479.04,1,0,0,1,6
5.46,0,27,1,58.4,72848.16,1,1,0,6,5
4.55,0,30,1,42.0,58212.0,4,1,1,9,4
2.73,1,25,0,53.0,55650.0,1,1,1,1,2
9.09,0,50,1,42.0,97020.0,3,1,0,8,9
6.37,0,45,0,40.15,75883.5,4,1,0,4,6
3.64,1,27,0,67.0,75978.0,2,0,0,2,5
6.37,0,51,1,29.89,70426.82,1,1,0,6,6
7.28,0,53,1,33.37,81709.78,3,1,0,8,7
9.09,0,43,1,47.88,95118.41,3,1,0,8,9
6.37,0,44,1,33.6,68302.08,3,1,0,8,6
5.46,0,29,1,54.67,73246.87,2,1,0,7,5
5.46,0,56,0,36.52,85895.04,4,0,0,4,7
8.18,0,39,1,50.02,90126.04,4,1,1,9,8
5.46,0,42,1,35.38,68651.35,1,1,0,6,5
5.46,0,27,1,53.29,66473.95,2,1,1,7,5
6.37,0,38,0,52.7,84109.2,3,1,1,3,6
6.37,0,54,0,32.66,74072.88,2,1,0,2,6
9.09,0,49,1,42.33,95826.65,2,1,0,7,9
3.64,0,24,0,61.56,62052.48,1,1,1,1,3
2.73,0,23,0,52.36,50579.76,3,1,1,3,2
4.55,0,36,0,39.68,59996.16,4,1,1,4,4
7.28,0,43,1,42.75,84927.15,1,1,0,6,7
9.09,0,42,1,49.88,96787.15,4,1,0,9,9
5.46,0,53,0,38.07,84743.82,4,0,0,4,7
4.55,0,58,0,32.34,78780.24,1,0,0,1,6
7.28,0,55,1,31.05,78898.05,3,1,0,8,7
5.46,0,51,0,38.71,82916.82,3,0,0,3,7
4.55,0,48,0,40.04,80720.64,2,0,0,2,6
4.55,0,56,0,34.76,81755.52,1,0,0,1,6
2.73,0,35,0,42.25,62107.5,4,0,0,4,4
7.28,0,44,0,49.28,91069.44,3,1,0,3,7
4.55,0,28,1,48.24,62403.26,4,1,1,9,4
9.09,0,40,1,53.4,98683.2,4,1,0,9,9
9.09,0,56,1,36.96,95622.91,2,1,0,7,9
5.46,0,28,1,52.56,67991.62,1,1,1,6,5
3.64,0,30,0,49.0,61740.0,2,1,1,2,3
3.64,0,52,0,28.8,62899.2,4,0,0,4,5
5.46,0,34,0,54.78,78225.84,2,1,1,2,5
5.46,0,34,1,45.54,71534.23,1,1,0,6,5
7.28,0,51,1,32.83,77354.05,4,1,0,9,7
7.28,0,33,1,56.95,86825.97,3,1,0,8,7
3.64,0,32,0,40.8,54835.2,4,1,1,4,3
6.37,0,52,1,29.76,71495.42,3,1,0,8,6
4.55,0,56,0,32.56,76581.12,1,0,0,1,6
4.55,0,47,0,38.16,75327.84,4,0,0,4,6
3.64,1,29,0,69.0,84042.0,1,0,0,1,5
8.18,0,45,1,44.55,92619.45,2,1,0,7,8
6.37,0,35,1,45.5,73573.5,1,1,0,6,6
4.55,0,53,0,32.9,73235.4,4,0,0,4,6
8.18,0,50,1,39.0,90090.0,1,1,0,6,8
5.46,0,31,1,46.23,66210.61,3,1,0,8,5
4.55,0,41,0,44.25,76198.5,3,0,0,3,6
4.55,1,30,0,53.0,66780.0,1,1,1,1,4
3.64,0,41,0,40.12,69086.64,4,0,0,4,5
6.37,0,32,1,53.04,78414.34,3,1,0,8,6
8.18,0,46,1,43.2,91808.64,4,1,0,9,8
3.64,0,46,0,37.8,73029.6,2,0,0,2,5
5.46,0,39,0,45.75,74938.5,1,1,0,1,5
6.37,0,55,0,31.95,73804.5,4,1,0,4,6
6.37,0,43,0,43.89,79265.34,1,1,0,1,6
2.73,0,25,0,50.25,52762.5,2,1,1,2,2
4.55,0,37,0,38.43,59720.22,3,1,1,3,4
1.83,0,27,0,55.48,62914.32,2,0,0,2,3
6.37,0,52,1,30.24,72648.58,1,1,0,6,6
3.64,0,26,0,54.76,59797.92,2,1,1,2,3
7.28,0,35,1,50.7,81981.9,4,1,1,9,7
6.37,0,29,1,55.38,74198.12,4,1,0,9,6
7.28,0,38,1,46.5,81635.4,3,1,1,8,7
10.0,0,54,1,41.4,103284.72,3,1,0,8,10
7.28,0,37,1,51.03,87230.68,3,1,1,8,7
4.55,0,29,0,49.7,60534.6,4,1,1,4,4
4.55,1,33,0,48.0,66528.0,3,1,1,3,4
5.46,0,56,0,36.96,86929.92,2,0,0,2,7
7.28,0,54,1,32.2,80332.56,4,1,0,9,7
5.46,0,41,0,41.3,71118.6,4,1,0,4,5
6.37,1,32,0,65.0,87360.0,4,1,1,4,6
7.28,0,39,0,54.29,88927.02,3,1,1,3,7
8.18,0,41,1,48.97,92758.97,3,1,0,8,8
9.09,0,49,1,42.84,96981.19,4,1,0,9,9
9.09,0,48,1,41.6,92252.16,4,1,0,9,9
1.83,0,23,0,62.37,60249.42,3,0,0,3,3
3.64,1,23,0,70.0,67620.0,2,1,1,2,3
9.09,0,54,1,40.02,99841.9,1,1,0,6,9
9.09,0,42,1,52.2,101288.88,4,1,0,9,9
2.73,1,24,0,52.0,52416.0,4,1,1,4,2
4.55,1,25,0,62.0,65100.0,3,1,1,3,4
4.55,1,30,0,49.0,61740.0,4,1,1,4,4
4.55,0,34,0,46.2,65973.6,3,1,1,3,4
7.28,0,40,0,52.2,87696.0,3,1,0,3,7
9.09,0,45,1,45.65,94906.35,2,1,0,7,9
6.37,0,36,1,44.8,74511.36,3,1,1,8,6
1.83,0,23,0,61.6,59505.6,4,0,0,4,3
0.92,1,25,0,45.0,47250.0,1,0,0,1,2
6.37,0,42,1,40.02,77654.81,1,1,0,6,6
6.37,0,58,0,32.34,78780.24,1,1,0,1,6
5.46,0,51,0,41.16,88164.72,3,0,0,3,7
5.46,0,31,1,44.85,64234.17,3,1,0,8,5
5.46,0,49,0,39.78,81867.24,4,0,0,4,7
5.46,0,36,1,40.96,68124.67,2,1,1,7,5
8.18,0,42,1,46.4,90034.56,3,1,0,8,8
5.46,0,58,0,35.28,85942.08,3,0,0,3,7
0.92,0,23,0,59.29,57274.14,1,0,0,1,2
5.46,0,42,0,38.28,67525.92,4,1,0,4,5
4.55,0,36,0,40.96,61931.52,4,1,1,4,4
5.46,0,46,0,46.98,90765.36,2,0,0,2,7
8.18,0,50,1,36.0,83160.0,4,1,0,9,8
1.83,0,29,0,46.15,56210.7,1,0,0,1,3
7.28,0,44,1,40.88,83100.86,1,1,0,6,7
7.28,0,45,1,37.4,77754.6,4,1,0,9,7
7.28,0,46,1,38.88,82627.78,1,1,0,6,7
5.46,0,41,0,53.1,91438.2,3,0,0,3,7
4.55,0,27,1,43.8,54636.12,3,1,1,8,4
5.46,0,42,0,50.46,89011.44,1,0,0,1,7
3.64,0,31,0,42.09,54801.18,2,1,1,2,3
8.18,0,40,1,51.6,95356.8,2,1,1,7,8
6.37,0,55,0,31.95,73804.5,1,1,0,1,6
2.73,0,23,0,53.13,51323.58,3,1,1,3,2
8.18,0,38,1,52.7,92520.12,1,1,0,6,8
0.92,1,24,0,46.0,46368.0,2,0,0,2,2
1.83,0,22,0,48.36,44684.64,1,1,1,1,1
8.18,0,52,1,35.04,84180.1,4,1,0,9,8
2.73,1,22,0,60.0,55440.0,3,1,1,3,2
10.0,0,56,1,39.6,102453.12,1,1,0,6,10
3.64,0,58,0,28.14,68549.04,2,0,0,2,5
4.55,1,27,0,64.0,72576.0,2,1,1,2,4
8.18,0,41,1,48.38,91641.4,3,1,0,8,8
5.46,0,30,1,49.7,68884.2,1,1,1,6,5
5.46,0,46,0,35.1,67813.2,1,1,0,1,5
4.55,0,37,0,37.8,58741.2,4,1,1,4,4
5.46,0,34,1,43.56,68424.05,3,1,1,8,5
5.46,0,29,1,49.7,66588.06,2,1,1,7,5
9.09,0,53,1,38.07,93218.2,3,1,0,8,9
6.37,0,38,0,49.6,79161.6,2,1,1,2,6
6.37,0,51,0,37.73,80817.66,2,1,0,2,6
7.28,0,41,1,43.07,81583.19,1,1,0,6,7
5.46,0,54,0,39.56,89722.08,2,0,0,2,7
3.64,0,36,0,48.64,73543.68,2,0,0,2,5
4.55,0,55,0,34.65,80041.5,2,0,0,2,6
2.73,0,28,0,55.44,65197.44,4,0,0,4,4
5.46,0,39,0,43.92,71940.96,4,1,1,4,5
6.37,0,51,1,31.36,73890.43,3,1,0,8,6
8.18,0,38,1,55.18,96874.01,1,1,0,6,8
4.55,0,48,0,39.0,78624.0,2,0,0,2,6
6.37,0,32,1,53.04,78414.34,3,1,1,8,6
6.37,0,39,0,50.63,82931.94,2,1,1,2,6
4.55,0,31,1,41.4,59293.08,3,1,1,8,4
4.55,0,52,0,33.12,72334.08,4,0,0,4,6
9.09,0,43,1,51.3,101912.58,4,1,0,9,9
6.37,0,38,0,48.36,77182.56,4,1,1,4,6
4.55,0,36,0,42.88,64834.56,4,1,0,4,4
6.37,0,49,1,31.11,70426.82,3,1,0,8,6
7.28,0,39,1,44.53,80234.15,3,1,1,8,7
1.83,1,27,0,52.0,58968.0,2,0,0,2,3
6.37,0,39,0,48.19,78935.22,4,1,1,4,6
3.64,0,28,0,64.8,76204.8,3,0,0,3,5
9.09,0,48,1,42.64,94558.46,3,1,0,8,9
8.18,0,50,1,39.0,90090.0,1,1,0,6,8
5.46,0,49,0,39.78,81867.24,3,0,0,3,7
8.18,0,48,0,45.24,91203.84,3,1,0,3,8
10.0,0,44,1,50.4,102453.12,4,1,0,9,10
8.18,0,42,1,47.56,92285.42,3,1,0,8,8
7.28,1,32,0,69.0,92736.0,2,1,1,2,7
5.46,0,27,1,57.67,71937.56,2,1,1,7,5
4.55,0,41,0,47.2,81278.4,4,0,0,4,6
5.46,0,46,0,46.98,90765.36,3,0,0,3,7
9.09,0,50,1,42.0,97020.0,2,1,0,7,9
6.37,1,29,0,69.0,84042.0,2,1,1,2,6
2.73,0,26,0,60.68,66262.56,4,0,0,4,4
6.37,0,31,1,49.68,71151.7,4,1,1,9,6
5.46,0,40,0,44.4,74592.0,2,1,1,2,5
6.37,0,39,0,52.46,85929.48,2,1,1,2,6
5.46,0,36,1,40.96,68124.67,2,1,0,7,5
8.18,0,52,1,35.04,84180.1,2,1,0,7,8
9.09,0,55,1,36.0,91476.0,4,1,0,9,9
7.28,0,45,1,40.15,83471.85,2,1,0,7,7
5.46,0,44,0,39.2,72441.6,2,1,0,2,5
3.64,1,30,0,48.0,60480.0,2,1,1,2,3
3.64,0,57,0,29.24,70000.56,1,0,0,1,5
8.18,0,50,1,39.0,90090.0,2,1,0,7,8
4.55,0,50,0,37.5,78750.0,2,0,0,2,6
6.37,0,44,0,43.68,80720.64,1,1,0,1,6
9.09,0,53,1,38.54,94369.04,2,1,0,7,9
7.28,0,35,1,50.05,80930.85,3,1,1,8,7
6.37,0,58,1,26.88,72027.65,3,1,0,8,6
3.64,0,25,0,63.0,66150.0,1,1,1,1,3
4.55,0,32,0,58.48,78597.12,4,0,0,4,6
8.18,0,43,0,51.3,92647.8,4,1,0,4,8
6.37,0,46,1,34.56,73446.91,2,1,0,7,6
5.46,0,44,0,49.28,91069.44,1,0,0,1,7
3.64,0,47,0,37.63,74281.62,1,0,0,1,5
6.37,0,28,1,63.36,81962.5,1,1,0,6,6
0.92,0,28,0,43.2,50803.2,3,0,0,3,2
9.09,0,58,1,36.54,97912.58,2,1,0,7,9
6.37,0,53,0,33.37,74281.62,2,1,0,2,6
5.46,0,58,0,34.44,83895.84,2,0,0,2,7
8.18,0,50,0,44.5,93450.0,1,1,0,1,8
6.37,0,41,1,37.17,70407.41,2,1,0,7,6
5.46,0,32,0,53.72,72199.68,3,1,1,3,5
9.09,0,57,1,36.55,96250.77,1,1,0,6,9
4.55,0,26,1,52.54,63111.05,4,1,0,9,4
5.46,0,47,0,32.33,63819.42,4,1,0,4,5
5.46,1,28,0,69.0,81144.0,2,1,1,2,5
5.46,0,30,1,48.3,66943.8,4,1,0,9,5
2.73,0,46,0,32.4,62596.8,3,0,0,3,4
8.18,0,46,1,40.5,86070.6,3,1,0,8,8
2.73,0,25,0,67.5,70875.0,2,0,0,2,4
2.73,0,25,0,67.5,70875.0,2,0,0,2,4
5.46,0,56,0,36.52,85895.04,2,0,0,2,7
1.83,0,24,0,56.24,56689.92,2,0,0,2,3
3.64,0,26,0,57.72,63030.24,1,1,1,1,3
8.18,0,46,0,48.06,92851.92,2,1,0,2,8
5.46,0,43,0,49.02,88530.12,4,0,0,4,7
6.37,1,31,0,66.0,85932.0,3,1,1,3,6
7.28,0,39,1,44.53,80234.15,4,1,0,9,7
7.28,0,34,1,52.14,81901.51,4,1,1,9,7
2.73,0,50,0,31.0,65100.0,1,0,0,1,4
7.28,0,53,0,36.19,80558.94,3,1,0,3,7
8.18,0,47,1,40.81,88614.83,3,1,0,8,8
7.28,0,29,1,63.9,85613.22,4,1,0,9,7
4.55,0,55,0,33.75,77962.5,2,0,0,2,6
5.46,0,46,0,45.36,87635.52,1,0,0,1,7
8.18,0,45,1,45.65,94906.35,1,1,0,6,8
7.28,0,54,0,38.18,86592.24,1,1,0,1,7
9.09,0,43,1,50.73,100780.22,4,1,0,9,9
2.73,1,25,0,49.0,51450.0,1,1,1,1,2
4.55,0,34,1,39.6,62203.68,1,1,1,6,4
8.18,0,55,1,34.65,88045.65,3,1,0,8,8
5.46,0,26,1,58.46,70222.15,3,1,0,8,5
2.73,0,31,0,49.68,64683.36,1,0,0,1,4
5.46,0,58,0,35.28,85942.08,1,0,0,1,7
7.28,0,52,1,33.12,79567.49,4,1,0,9,7
6.37,0,37,1,44.73,76461.46,4,1,1,9,6
5.46,0,31,1,46.23,66210.61,2,1,1,7,5
9.09,0,46,1,47.52,100989.5,1,1,0,6,9
5.46,0,41,0,43.66,75182.52,2,1,0,2,5
7.28,0,30,1,63.0,87318.0,4,1,0,9,7
10.0,0,50,1,45.0,103950.0,3,1,0,8,10
3.64,0,47,0,35.51,70096.74,2,0,0,2,5
8.18,0,45,1,42.35,88045.65,4,1,0,9,8
3.64,0,41,0,37.76,65022.72,4,0,0,4,5
5.46,0,48,0,34.32,69189.12,2,1,0,2,5
6.37,0,55,1,29.25,74324.25,1,1,0,6,6
5.46,0,46,0,44.82,86592.24,2,0,0,2,7
6.37,0,58,0,30.66,74687.76,2,1,0,2,6
6.37,0,30,1,55.3,76645.8,1,1,1,6,6
2.73,0,26,0,65.86,71919.12,1,0,0,1,4
4.55,0,27,1,48.18,60099.73,2,1,1,7,4
5.46,0,26,1,57.72,69333.26,4,1,1,9,5
5.46,0,33,1,42.21,64353.37,2,1,1,7,5
5.46,0,31,0,53.13,69175.26,4,1,1,4,5
9.09,0,57,1,35.26,92853.68,2,1,0,7,9
7.28,0,31,1,57.96,83010.31,4,1,0,9,7
7.28,0,52,0,37.44,81768.96,3,1,0,3,7
8.18,0,58,0,36.96,90034.56,4,1,0,4,8
9.09,0,58,1,36.96,99038.02,1,1,0,6,9
2.73,1,26,0,66.0,72072.0,2,0,0,2,4
7.28,0,34,1,54.12,85011.7,1,1,1,6,7
3.64,0,53,0,30.55,68004.3,3,0,0,3,5
7.28,0,39,0,53.68,87927.84,2,1,1,2,7
6.37,0,38,1,43.4,76193.04,4,1,1,9,6
7.28,0,43,0,49.59,89559.54,1,1,0,1,7
2.73,1,23,0,51.0,49266.0,4,1,1,4,2
7.28,0,39,1,43.31,78035.96,4,1,1,9,7
5.46,0,43,0,47.31,85441.86,2,0,0,2,7
6.37,0,39,0,51.85,84930.3,3,1,1,3,6
1.83,0,29,0,47.57,57940.26,3,0,0,3,3
7.28,0,58,0,36.54,89011.44,1,1,0,1,7
4.55,0,43,0,44.46,80294.76,4,0,0,4,6
4.55,0,43,0,34.77,62794.62,2,1,0,2,4
0.92,0,27,0,43.8,49669.2,2,0,0,2,2
5.46,0,27,1,58.4,72848.16,4,1,1,9,5
3.64,0,53,0,32.43,72189.18,1,0,0,1,5
3.64,0,54,0,29.9,67813.2,3,0,0,3,5
5.46,0,56,0,36.08,84860.16,2,0,0,2,7
3.64,0,42,0,41.76,73664.64,3,0,0,3,5
7.28,0,54,1,30.36,75742.13,3,1,0,8,7
3.64,0,55,0,31.05,71725.5,1,0,0,1,5
10.0,0,53,1,41.36,101274.1,4,1,0,9,10
6.37,0,50,0,35.0,73500.0,3,1,0,3,6
5.46,0,26,1,54.76,65777.71,4,1,1,9,5
7.28,0,41,1,41.3,78230.46,2,1,0,7,7
5.46,1,32,0,59.0,79296.0,3,1,1,3,5
9.09,0,47,1,46.11,100123.25,4,1,0,9,9
9.09,0,46,1,48.6,103284.72,2,1,0,7,9
3.64,0,46,0,38.34,74072.88,2,0,0,2,5
2.73,0,33,0,48.24,66860.64,3,0,0,3,4
2.73,1,23,0,50.0,48300.0,3,1,1,3,2
8.18,0,53,1,34.31,84011.47,2,1,0,7,8
2.73,0,25,0,46.5,48825.0,4,1,1,4,2
4.55,0,31,0,50.37,65581.74,3,1,1,3,4
8.18,0,43,1,46.17,91721.32,1,1,0,6,8
7.28,0,55,1,31.5,80041.5,2,1,0,7,7
4.55,0,52,0,35.52,77575.68,2,0,0,2,6
6.37,0,42,0,46.4,81849.6,4,1,0,4,6
8.18,0,57,1,33.54,88324.24,2,1,0,7,8
5.46,0,42,0,49.88,87988.32,4,0,0,4,7
2.73,0,23,0,55.44,53555.04,3,1,1,3,2
8.18,0,53,1,37.13,90916.52,3,1,0,8,8
5.46,0,46,0,44.28,85548.96,1,0,0,1,7
6.37,0,36,0,55.04,83220.48,2,1,1,2,6
7.28,0,42,1,40.6,78780.24,2,1,0,7,7
6.37,0,34,0,54.78,78225.84,3,1,1,3,6
8.18,0,46,1,44.28,94103.86,1,1,0,6,8
4.55,0,35,0,39.0,57330.0,4,1,1,4,4
7.28,0,51,0,39.2,83966.4,2,1,0,2,7
4.55,0,42,0,42.92,75710.88,4,0,0,4,6
4.55,0,30,1,44.1,61122.6,3,1,0,8,4
5.46,0,45,0,47.3,89397.0,1,0,0,1,7
6.37,0,42,1,37.7,73153.08,1,1,0,6,6
4.55,0,42,0,48.14,84918.96,2,0,0,2,6
1.83,0,26,0,56.24,61414.08,2,0,0,2,3
7.28,0,45,1,38.5,80041.5,3,1,0,8,7
8.18,0,53,1,36.19,88614.83,4,1,0,9,8
5.46,0,47,0,45.58,89974.92,2,0,0,2,7
4.55,0,38,0,49.6,79161.6,1,0,0,1,6
5.46,0,36,1,39.04,64931.33,2,1,0,7,5
5.46,0,30,1,50.4,69854.4,4,1,1,9,5
8.18,0,40,1,48.6,89812.8,4,1,0,9,8
0.92,0,24,0,50.16,50561.28,4,0,0,4,2
4.55,0,27,1,52.56,65563.34,1,1,0,6,4
7.28,0,40,1,45.6,84268.8,2,1,1,7,7
6.37,0,38,1,43.4,76193.04,4,1,0,9,6
7.28,0,40,1,44.4,82051.2,4,1,0,9,7
4.55,0,29,0,58.93,71776.74,2,1,1,2,4
9.09,0,58,1,36.12,96787.15,2,1,0,7,9
7.28,0,41,1,43.66,82700.77,2,1,0,7,7
4.55,0,38,0,37.2,59371.2,2,1,0,2,4
7.28,0,35,1,53.95,87237.15,4,1,1,9,7
6.37,0,32,1,52.36,77409.02,2,1,1,7,6
3.64,0,28,0,62.64,73664.64,3,0,0,3,5
7.28,0,41,1,42.48,80465.62,2,1,0,7,7
4.55,0,45,0,40.15,75883.5,3,0,0,3,6
5.46,0,48,0,43.68,88058.88,1,0,0,1,7
5.46,0,38,1,39.06,68573.74,1,1,0,6,5
3.64,0,52,0,30.24,66044.16,2,0,0,2,5
7.28,0,57,1,29.24,77000.62,4,1,0,9,7
4.55,1,31,0,66.0,85932.0,1,0,0,1,6
6.37,0,51,1,31.85,75044.97,1,1,0,6,6
6.37,0,39,1,40.26,72540.47,1,1,1,6,6
5.46,0,34,0,52.8,75398.4,4,1,1,4,5
4.55,0,53,0,32.43,72189.18,3,0,0,3,6
5.46,0,52,0,38.88,84913.92,2,0,0,2,7
6.37,0,44,1,36.4,73993.92,3,1,0,8,6
6.37,0,44,1,35.84,72855.55,4,1,0,9,6
10.0,0,48,1,46.8,103783.68,3,1,0,8,10
8.18,0,43,1,45.6,90588.96,2,1,0,7,8
6.37,0,43,0,43.89,79265.34,2,1,0,2,6
7.28,0,58,0,36.12,87988.32,1,1,0,1,7
1.83,0,29,0,48.28,58805.04,2,0,0,2,3
6.37,0,43,1,35.91,71338.81,3,1,0,8,6
7.28,0,47,1,35.51,77106.41,4,1,0,9,7
4.55,0,28,0,61.92,72817.92,2,1,1,2,4
3.64,0,54,0,29.44,66769.92,3,0,0,3,5
9.09,0,47,1,45.58,98972.41,1,1,0,6,9
2.73,0,34,0,45.54,65031.12,2,0,0,2,4
2.73,1,26,0,48.0,52416.0,3,1,1,3,2
2.73,1,22,0,57.0,52668.0,3,1,1,3,2
3.64,0,52,0,29.28,63947.52,3,0,0,3,5
9.09,0,52,1,40.32,96864.77,1,1,0,6,9
6.37,0,44,1,33.6,68302.08,4,1,0,9,6
5.46,0,27,1,56.21,70116.35,2,1,1,7,5
6.37,0,28,1,59.76,77305.54,4,1,1,9,6
6.37,0,41,1,38.94,73760.15,1,1,0,6,6
4.55,0,30,0,53.2,67032.0,3,1,1,3,4
5.46,0,46,0,42.12,81375.84,4,0,0,4,7
9.09,0,50,1,43.5,100485.0,3,1,0,8,9
6.37,0,49,0,45.9,94462.2,2,0,0,2,8
6.37,0,37,0,52.92,82237.68,3,1,1,3,6
6.37,0,43,1,38.19,75868.25,1,1,0,6,6
3.64,1,30,0,60.0,75600.0,4,0,0,4,5
9.09,0,55,1,36.0,91476.0,4,1,0,9,9
6.37,0,39,1,37.82,68144.08,3,1,1,8,6
7.28,0,44,1,40.32,81962.5,2,1,0,7,7
1.83,0,30,0,43.4,54684.0,2,0,0,2,3
8.18,0,56,1,33.88,87654.34,1,1,0,6,8
6.37,0,33,1,51.59,78654.11,2,1,0,7,6
5.46,0,30,1,49.7,68884.2,1,1,0,6,5
5.46,0,39,0,42.7,69942.6,4,1,1,4,5
6.37,0,34,1,49.5,77754.6,2,1,1,7,6
7.28,0,56,0,35.64,83825.28,2,1,0,2,7
5.46,0,26,1,57.72,69333.26,4,1,0,9,5
4.55,0,45,0,40.15,75883.5,4,0,0,4,6
6.37,0,42,1,34.8,67525.92,3,1,0,8,6
5.46,0,36,0,51.2,77414.4,2,1,1,2,5
8.18,0,55,1,33.75,85758.75,4,1,0,9,8
7.28,0,48,0,42.64,85962.24,2,1,0,2,7
3.64,1,24,0,57.0,57456.0,3,1,1,3,3
10.0,0,56,1,39.16,101314.75,4,1,0,9,10
6.37,0,46,0,37.8,73029.6,4,1,0,4,6
7.28,0,56,0,35.2,82790.4,3,1,0,3,7
8.18,0,54,0,40.94,92851.92,2,1,0,2,8
7.28,0,44,1,36.96,75132.29,4,1,0,9,7
5.46,0,49,0,43.35,89214.3,3,0,0,3,7
6.37,0,45,1,36.3,75467.7,2,1,0,7,6
3.64,0,40,0,39.0,65520.0,4,0,0,4,5
9.09,0,47,1,43.46,94369.04,4,1,0,9,9
5.46,0,31,1,46.92,67198.82,4,1,0,9,5
5.46,0,47,0,34.98,69050.52,3,1,0,3,5
8.18,0,51,1,37.24,87744.89,2,1,0,7,8
9.09,0,49,1,40.29,91208.5,4,1,0,9,9
1.83,0,29,0,50.41,61399.38,1,0,0,1,3
5.46,0,26,1,56.98,68444.38,2,1,0,7,5
5.46,0,49,0,44.88,92363.04,1,0,0,1,7
7.28,0,43,1,39.33,78132.98,2,1,0,7,7
10.0,0,58,1,37.38,100163.45,2,1,0,7,10
9.09,0,57,1,36.12,95118.41,4,1,0,9,9
1.83,0,23,0,60.06,58017.96,3,0,0,3,3
2.73,1,29,0,52.0,63336.0,2,0,0,2,4
5.46,0,36,1,38.4,63866.88,3,1,0,8,5
6.37,0,46,1,35.64,75742.13,1,1,0,6,6
7.28,0,50,1,32.0,73920.0,4,1,0,9,7
3.64,0,46,0,35.64,68856.48,4,0,0,4,5
7.28,0,55,1,31.5,80041.5,4,1,0,9,7
7.28,0,35,1,53.3,86186.1,4,1,0,9,7
4.55,0,47,0,37.1,73235.4,3,0,0,3,6
7.28,0,40,0,54.0,90720.0,2,1,1,2,7
4.55,0,26,1,53.28,63999.94,3,1,0,8,4
9.09,0,53,1,39.01,95519.89,4,1,0,9,9
6.37,0,38,1,42.16,74016.1,3,1,0,8,6
2.73,0,32,0,48.96,65802.24,2,0,0,2,4
2.73,1,32,0,47.0,63168.0,3,0,0,3,4
7.28,0,40,0,52.2,87696.0,2,1,1,2,7
3.64,0,32,0,53.72,72199.68,2,0,0,2,5
9.09,0,52,1,42.24,101477.38,1,1,0,6,9
2.73,0,34,0,44.88,64088.64,2,0,0,2,4
9.09,0,51,1,40.67,95826.65,2,1,0,7,9
3.64,0,22,0,65.52,60540.48,1,1,1,1,3
2.73,0,25,0,48.75,51187.5,2,1,1,2,2
7.28,0,37,1,46.62,79692.23,2,1,1,7,7
3.64,0,37,0,45.36,70489.44,3,0,0,3,5
8.18,0,53,1,36.19,88614.83,4,1,0,9,8
9.09,0,51,1,41.65,98135.73,4,1,0,9,9
7.28,0,55,1,29.25,74324.25,4,1,0,9,7
1.83,0,24,0,60.04,60520.32,3,0,0,3,3
7.28,0,48,1,37.44,83026.94,1,1,0,6,7
3.64,0,34,0,55.44,79168.32,2,0,0,2,5
5.46,0,30,1,46.9,65003.4,2,1,1,7,5
7.28,0,38,1,45.88,80546.93,3,1,1,8,7
8.18,0,51,0,44.1,94462.2,2,1,0,2,8
4.55,0,28,1,43.92,56814.91,4,1,1,9,4
4.55,0,49,0,36.21,74520.18,4,0,0,4,6
4.55,0,52,0,33.6,73382.4,2,0,0,2,6
2.73,0,28,0,43.2,50803.2,3,1,1,3,2
9.09,0,47,1,45.05,97821.57,3,1,0,8,9
8.18,0,40,1,51.0,94248.0,1,1,0,6,8
9.09,0,53,1,39.48,96670.73,1,1,0,6,9
6.37,0,31,1,55.89,80045.66,3,1,1,8,6
4.55,0,34,0,47.52,67858.56,1,1,1,1,4
4.55,0,30,0,51.1,64386.0,2,1,1,2,4
9.09,0,58,1,37.38,100163.45,1,1,0,6,9
4.55,1,24,0,70.0,70560.0,4,1,1,4,4
5.46,0,32,1,42.16,62329.34,3,1,0,8,5
10.0,0,45,1,49.5,102910.5,3,1,0,8,10
5.46,0,42,0,49.3,86965.2,2,0,0,2,7
2.73,1,23,0,53.0,51198.0,3,1,1,3,2
7.28,0,47,0,45.05,88928.7,1,1,0,1,7
8.18,0,57,0,37.84,90588.96,4,1,0,4,8
6.37,0,28,1,59.76,77305.54,3,1,1,8,6
6.37,0,37,0,52.92,82237.68,1,1,1,1,6
6.37,0,49,0,38.25,78718.5,3,1,0,3,6
5.46,0,29,1,53.25,71344.35,4,1,0,9,5
4.55,0,47,0,38.69,76374.06,3,0,0,3,6
6.37,0,32,1,53.72,79419.65,4,1,0,9,6
